Age,Attrition,BusinessTravel,DailyRate,DailyRate_capped,DailyRate_z,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,HourlyRate_capped,HourlyRate_z,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyIncome_capped,MonthlyIncome_z,MonthlyIncome_isOutlier,MonthlyRate,MonthlyRate_capped,MonthlyRate_z,NumCompaniesWorked,NumCompaniesWorked_capped,NumCompaniesWorked_z,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TotalWorkingYears_capped,TotalWorkingYears_z,TrainingTimesLastYear,WorkLifeBalance,SatisfactionIndex,YearsAtCompany,YearsAtCompany_capped,YearsAtCompany_z,TenureRatio,YearsInCurrentRole,YearsInCurrentRole_capped,YearsInCurrentRole_z,YearsSinceLastPromotion,YearsSinceLastPromotion_capped,YearsSinceLastPromotion_z,YearsWithCurrManager,YearsWithCurrManager_capped,YearsWithCurrManager_z
35,No,Travel_Frequently,853,853,0.125187511446737,Sales,18,5,Life Sciences,2,Male,71,71,0.25130287573388865,3,3,Sales Executive,1,Married,9069,9069,0.545049333653897,0,11031,11031,-0.46111296134288365,1,1.0,-0.6778187248056703,No,22,4,4,1,9,9.0,-0.29297722673859755,3,2,2.25,9,9,0.32511687874973727,1.0,8,8.0,1.0407412870823096,1,1.0,-0.3685898527395261,8,8.0,1.0865254624871206
35,No,Travel_Rarely,1142,1142,0.8414043215006616,Research & Development,23,4,Medical,3,Female,30,30,-1.7654779914855143,3,1,Laboratory Technician,1,Married,4014,4014,-0.5286648555132104,0,16002,16002,0.23727835994732407,3,3.0,0.12281890107805317,Yes,15,3,3,1,4,4.0,-0.9355861841477514,3,3,2.5,2,2,-0.8174557584840876,0.5,2,2.0,-0.6152821934957711,2,2.0,-0.058265062621700905,2,2.0,-0.5950247357715714
31,No,Travel_Rarely,655,655,-0.3655077425002425,Research & Development,7,4,Life Sciences,4,Male,48,48,-0.8800620009989472,3,2,Laboratory Technician,4,Divorced,5915,5915,-0.12488035034868591,0,9528,9528,-0.6722741272851854,3,3.0,0.12281890107805317,No,22,4,4,1,10,10.0,-0.16445543525676679,3,2,3.5,7,7,-0.0013324461742127045,0.7,7,7.0,0.7647373736526294,1,1.0,-0.3685898527395261,7,7.0,0.8062670961106719
37,No,Travel_Rarely,1115,1115,0.7744913323260735,Research & Development,1,4,Life Sciences,1,Male,51,51,-0.732492669251186,2,2,Manufacturing Director,3,Divorced,5993,5993,-0.10831265366124095,0,2689,2689,-1.6331066049161915,1,1.0,-0.6778187248056703,No,18,3,3,1,7,7.0,-0.5500208097022591,2,4,2.75,7,7,-0.0013324461742127045,1.0,5,5.0,0.21272954679326922,0,0.0,-0.6789146428573514,7,7.0,0.8062670961106719
32,No,Travel_Rarely,427,427,-0.9305507621967642,Research & Development,1,3,Medical,1,Male,33,33,-1.617908659737753,3,2,Manufacturing Director,4,Married,6162,6162,-0.07241597750511015,0,10877,10877,-0.4827489024973178,1,1.0,-0.6778187248056703,Yes,22,4,2,1,9,9.0,-0.29297722673859755,3,3,2.5,9,9,0.32511687874973727,1.0,8,8.0,1.0407412870823096,7,7.0,1.493358887967425,8,8.0,1.0865254624871206
38,No,Travel_Frequently,653,653,-0.3704642602168786,Research & Development,29,5,Life Sciences,4,Female,50,50,-0.7816824465004397,3,2,Laboratory Technician,4,Single,2406,2406,-0.8702142949159223,0,5456,5456,-1.2443621297582745,1,1.0,-0.6778187248056703,No,11,3,4,0,10,10.0,-0.16445543525676679,2,3,3.75,10,10,0.48834154121171225,1.0,3,3.0,-0.339278280066091,9,7.5,1.6485212830263376,9,9.0,1.3667838288635692
50,No,Travel_Rarely,989,989,0.46223071617799566,Research & Development,7,2,Medical,2,Female,43,43,-1.1260108872452157,2,5,Research Director,3,Divorced,18740,16581,2.140645968475521,1,16701,16701,0.33548305388855426,5,5.0,0.9234565269617766,Yes,12,3,4,1,29,28.5,2.2131977071571027,2,2,2.75,27,18,1.794138840907512,0.9310344827586207,3,3.0,-0.339278280066091,13,7.5,1.6485212830263376,8,8.0,1.0865254624871206
59,No,Travel_Rarely,1435,1435,1.5675341669878586,Sales,25,3,Life Sciences,1,Female,99,99,1.628616638712993,3,3,Sales Executive,1,Single,7637,7637,0.24088341498183016,0,2354,2354,-1.6801718015833047,7,7.0,1.7240941528455003,No,11,3,4,0,28,28.0,2.1489368114161875,3,2,2.0,21,18,1.794138840907512,0.75,16,14.5,2.8347667243752306,7,7.0,1.493358887967425,9,9.0,1.3667838288635692
36,No,Travel_Rarely,1223,1223,1.042143289024426,Research & Development,8,3,Technical Degree,3,Female,59,59,-0.3389744512571561,3,3,Healthcare Representative,3,Divorced,10096,10096,0.7631906733719226,0,8202,8202,-0.858568010212326,1,1.0,-0.6778187248056703,No,13,3,2,3,17,17.0,0.7351971051160486,2,3,2.75,17,17,1.6309141784455372,1.0,14,14.0,2.6967647676603903,12,7.5,1.6485212830263376,8,8.0,1.0865254624871206
55,No,Travel_Rarely,836,836,0.08305711085532969,Research & Development,8,3,Medical,4,Female,33,33,-1.617908659737753,3,4,Manager,3,Divorced,14756,14756,1.753004347262866,0,19730,19730,0.761036727633885,2,2.0,-0.27749991186380857,Yes,14,3,3,3,21,21.0,1.2492842710433718,2,3,3.25,5,5,-0.32778177109816264,0.23809523809523808,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,2,2.0,-0.5950247357715714
36,No,Travel_Frequently,1195,1195,0.9727520409915198,Research & Development,11,3,Life Sciences,2,Male,95,95,1.4318575297159781,2,2,Manufacturing Director,2,Single,6499,6499,-8.350315606363283E-4,0,22656,22656,1.1721196095681332,1,1.0,-0.6778187248056703,No,13,3,3,0,6,6.0,-0.6785426011840899,3,3,2.5,6,6,-0.1645571086361877,1.0,5,5.0,0.21272954679326922,0,0.0,-0.6789146428573514,3,3.0,-0.31476636939512276
45,No,Travel_Rarely,1339,1339,1.329621316589323,Research & Development,7,3,Life Sciences,2,Male,59,59,-0.3389744512571561,3,3,Research Scientist,1,Divorced,9724,9724,0.6841755045548773,0,18787,18787,0.628551711344071,2,2.0,-0.27749991186380857,No,17,3,3,1,25,25.0,1.7633714369706948,2,3,2.25,1,1,-0.9806804209460626,0.04,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
35,No,Travel_Frequently,664,664,-0.34320341277537975,Research & Development,1,3,Medical,2,Male,79,79,0.6448210937279185,3,1,Research Scientist,1,Married,2194,2194,-0.9152444448869266,0,5868,5868,-1.1864789625139442,4,4.0,0.5231377140199149,No,13,3,4,1,5,5.0,-0.8070643926659207,2,2,2.25,3,3,-0.6542310960221126,0.6,2,2.0,-0.6152821934957711,1,1.0,-0.3685898527395261,2,2.0,-0.5950247357715714
36,Yes,Travel_Rarely,318,318,-1.2006809777534349,Research & Development,9,3,Medical,4,Male,79,79,0.6448210937279185,2,1,Research Scientist,3,Married,3388,3388,-0.6616312417483458,0,21777,21777,1.0486261532386034,0,0.0,-1.078137537747532,Yes,17,3,1,1,2,2.0,-1.192629767111413,0,2,2.5,1,1,-0.9806804209460626,0.5,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
59,No,Travel_Frequently,1225,1225,1.0470998067410622,Sales,1,1,Life Sciences,1,Female,57,57,-0.4373540057556636,2,2,Sales Executive,3,Single,5473,5473,-0.21876396491087413,0,24668,24668,1.4547917758195712,7,7.0,1.7240941528455003,No,11,3,4,0,20,20.0,1.120762479561541,2,2,2.5,4,4,-0.4910064335601377,0.2,3,3.0,-0.339278280066091,1,1.0,-0.3685898527395261,3,3.0,-0.31476636939512276
29,No,Travel_Rarely,1328,1328,1.302360469147824,Research & Development,2,3,Life Sciences,3,Male,76,76,0.4972517619801573,3,1,Research Scientist,2,Married,2703,2703,-0.8071296036829587,0,4956,4956,-1.3146086919479958,0,0.0,-1.078137537747532,No,23,4,4,1,6,6.0,-0.6785426011840899,3,3,3.0,5,5,-0.32778177109816264,0.8333333333333334,4,4.0,-0.06327436663641088,0,0.0,-0.6789146428573514,4,4.0,-0.03450800301867408
31,No,Travel_Rarely,1082,1082,0.6927087900015769,Research & Development,1,4,Medical,3,Male,87,87,1.0383393117219484,3,1,Research Scientist,2,Single,2501,2501,-0.8500356899760855,0,18775,18775,0.6268657938515176,1,1.0,-0.6778187248056703,No,17,3,2,0,1,1.0,-1.3211515585932438,4,3,2.5,1,1,-0.9806804209460626,1.0,1,1.0,-0.8912861069254512,1,1.0,-0.3685898527395261,0,0.0,-1.1555414685244687
32,No,Travel_Rarely,548,548,-0.6306814403402768,Research & Development,1,3,Life Sciences,2,Male,66,66,0.005353989487620002,3,2,Research Scientist,2,Married,6220,6220,-0.060096408173420296,0,7346,7346,-0.9788301246811286,1,1.0,-0.6778187248056703,No,17,3,2,2,10,10.0,-0.16445543525676679,3,3,2.25,10,10,0.48834154121171225,1.0,4,4.0,-0.06327436663641088,0,0.0,-0.6789146428573514,9,9.0,1.3667838288635692
36,No,Travel_Rarely,132,132,-1.6616371254005973,Research & Development,6,3,Life Sciences,2,Female,55,55,-0.5357335602541711,4,1,Laboratory Technician,4,Married,3038,3038,-0.7359734704740604,0,22002,22002,1.080237106223978,3,3.0,0.12281890107805317,No,12,3,2,0,5,5.0,-0.8070643926659207,3,3,2.75,1,1,-0.9806804209460626,0.2,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
31,No,Travel_Rarely,746,746,-0.13998618639329735,Research & Development,8,4,Life Sciences,3,Female,61,61,-0.24059489675864865,3,2,Manufacturing Director,4,Single,4424,4424,-0.44157824472023033,0,20682,20682,0.8947861820431141,1,1.0,-0.6778187248056703,No,23,4,4,0,11,11.0,-0.035933643774936005,2,3,3.5,11,11,0.6515662036736872,1.0,7,7.0,0.7647373736526294,1,1.0,-0.3685898527395261,8,8.0,1.0865254624871206
35,No,Travel_Rarely,776,776,-0.06563842064375501,Sales,1,4,Marketing,3,Male,32,32,-1.6670984369870068,2,2,Sales Executive,1,Single,4312,4312,-0.46536775791245905,0,23016,23016,1.2226971343447324,0,0.0,-1.078137537747532,No,14,3,2,0,16,16.0,0.6066753136342179,2,3,2.25,15,15,1.3044648535215873,0.9375,13,13.0,2.42076085423071,2,2.0,-0.058265062621700905,8,8.0,1.0865254624871206
45,No,Travel_Rarely,193,193,-1.5104633350431946,Research & Development,6,4,Other,4,Male,52,52,-0.6833028920019322,3,3,Research Director,1,Married,13245,13245,1.4320583255355668,0,15067,15067,0.1059172886525455,4,4.0,0.5231377140199149,Yes,14,3,2,0,17,17.0,0.7351971051160486,3,4,2.75,0,0,-1.1439050834080375,0.0,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
37,No,Travel_Rarely,397,397,-1.0048985279463067,Research & Development,7,4,Medical,1,Male,30,30,-1.7654779914855143,3,3,Research Director,3,Single,13664,13664,1.5210565936386364,0,25258,25258,1.5376827192034421,4,4.0,0.5231377140199149,No,13,3,1,0,16,16.0,0.6066753136342179,3,4,2.25,5,5,-0.32778177109816264,0.3125,2,2.0,-0.6152821934957711,0,0.0,-0.6789146428573514,2,2.0,-0.5950247357715714
46,No,Travel_Rarely,945,945,0.35318732641200024,Human Resources,5,2,Medical,2,Male,80,80,0.6940108709771722,3,2,Human Resources,2,Divorced,5021,5021,-0.3147716431509399,0,10425,10425,-0.5462517947168257,8,8.0,2.124412965787362,Yes,22,4,4,1,16,16.0,0.6066753136342179,2,3,2.75,4,4,-0.4910064335601377,0.25,2,2.0,-0.6152821934957711,0,0.0,-0.6789146428573514,2,2.0,-0.5950247357715714
30,No,Travel_Rarely,852,852,0.12270925258841894,Research & Development,1,1,Life Sciences,4,Male,55,55,-0.5357335602541711,2,2,Laboratory Technician,4,Married,5126,5126,-0.2924689745332255,0,15998,15998,0.2367163874498063,1,1.0,-0.6778187248056703,Yes,12,3,3,2,10,10.0,-0.16445543525676679,1,2,3.25,10,10,0.48834154121171225,1.0,8,8.0,1.0407412870823096,3,3.0,0.2520597274961243,0,0.0,-1.1555414685244687
35,No,Travel_Rarely,1214,1214,1.0198389592995634,Research & Development,1,3,Medical,2,Male,30,30,-1.7654779914855143,2,1,Research Scientist,3,Single,2859,2859,-0.7739942103080687,0,26278,26278,1.6809857060704734,1,1.0,-0.6778187248056703,No,18,3,1,0,6,6.0,-0.6785426011840899,3,3,2.25,6,6,-0.1645571086361877,1.0,4,4.0,-0.06327436663641088,0,0.0,-0.6789146428573514,4,4.0,-0.03450800301867408
55,No,Travel_Rarely,111,111,-1.713680561425277,Sales,1,2,Life Sciences,1,Male,70,70,0.20211309848463493,3,3,Sales Executive,4,Married,10239,10239,0.7935647839655717,0,18092,18092,0.5309089899003585,3,3.0,0.12281890107805317,No,14,3,4,1,24,24.0,1.6348496454888641,4,3,3.0,1,1,-0.9806804209460626,0.041666666666666664,0,0.0,-1.1672900203551313,1,1.0,-0.3685898527395261,0,0.0,-1.1555414685244687
38,No,Non-Travel,573,573,-0.5687249688823249,Research & Development,6,3,Medical,2,Female,79,79,0.6448210937279185,1,2,Research Scientist,4,Divorced,5329,5329,-0.24935048187231101,0,15717,15717,0.197237819499183,7,7.0,1.7240941528455003,Yes,12,3,4,3,17,17.0,0.7351971051160486,3,3,3.25,13,13,0.9780155285976372,0.7647058823529411,11,11.0,1.8687530273713497,1,1.0,-0.3685898527395261,9,9.0,1.3667838288635692
34,No,Travel_Rarely,1153,1153,0.8686651689421605,Research & Development,1,2,Medical,1,Male,94,94,1.3826677524667244,3,2,Manufacturing Director,2,Married,4325,4325,-0.4626064751312182,0,17736,17736,0.480893437621277,1,1.0,-0.6778187248056703,No,15,3,3,0,5,5.0,-0.8070643926659207,2,3,2.25,5,5,-0.32778177109816264,1.0,2,2.0,-0.6152821934957711,1,1.0,-0.3685898527395261,3,3.0,-0.31476636939512276
56,No,Travel_Rarely,1400,1400,1.4807951069467258,Research & Development,7,3,Life Sciences,4,Male,49,49,-0.8308722237496934,1,3,Manufacturing Director,4,Single,7260,7260,0.1608062143258461,0,21698,21698,1.0375271964126276,4,4.0,0.5231377140199149,No,11,3,1,0,37,28.5,2.2131977071571027,3,2,2.75,6,6,-0.1645571086361877,0.16216216216216217,4,4.0,-0.06327436663641088,0,0.0,-0.6789146428573514,2,2.0,-0.5950247357715714
23,No,Travel_Rarely,541,541,-0.6480292523485034,Sales,2,1,Technical Degree,3,Male,62,62,-0.19140511950939493,3,1,Sales Representative,1,Divorced,2322,2322,-0.8880564298100938,0,9518,9518,-0.6736790585289799,3,3.0,0.12281890107805317,No,13,3,3,1,3,3.0,-1.0641079756295821,3,3,2.5,0,0,-1.1439050834080375,0.0,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
51,No,Travel_Rarely,432,432,-0.9181594679051739,Research & Development,9,4,Life Sciences,4,Male,96,96,1.481047306965232,3,1,Laboratory Technician,4,Married,2075,2075,-0.9405208026536696,0,18725,18725,0.6198411376325454,3,3.0,0.12281890107805317,No,23,4,2,2,10,10.0,-0.16445543525676679,4,3,3.25,4,4,-0.4910064335601377,0.4,2,2.0,-0.6152821934957711,0,0.0,-0.6789146428573514,3,3.0,-0.31476636939512276
30,No,Travel_Rarely,288,288,-1.2750287435029772,Research & Development,2,3,Life Sciences,3,Male,99,99,1.628616638712993,2,2,Healthcare Representative,4,Married,4152,4152,-0.49935277675850004,0,15830,15830,0.21311354255405998,1,1.0,-0.6778187248056703,No,19,3,1,3,11,11.0,-0.035933643774936005,3,3,2.75,11,11,0.6515662036736872,1.0,10,10.0,1.5927491139416698,10,7.5,1.6485212830263376,8,8.0,1.0865254624871206
46,Yes,Travel_Rarely,669,669,-0.3308121184837894,Sales,9,2,Medical,3,Male,64,64,-0.09302556501088746,2,3,Sales Executive,4,Single,9619,9619,0.6618728359371628,0,13596,13596,-0.10074809730961413,1,1.0,-0.6778187248056703,No,16,3,4,0,9,9.0,-0.29297722673859755,3,3,3.5,9,9,0.32511687874973727,1.0,8,8.0,1.0407412870823096,4,4.0,0.5623845176139496,7,7.0,0.8062670961106719
40,No,Travel_Frequently,530,530,-0.6752900997900022,Research & Development,1,4,Life Sciences,3,Male,78,78,0.5956313164786647,2,4,Healthcare Representative,2,Married,13503,13503,1.4868591684248078,0,14115,14115,-0.02783216575668358,1,1.0,-0.6778187248056703,No,22,4,4,1,22,22.0,1.3778060625252024,3,2,2.75,22,18,1.794138840907512,1.0,3,3.0,-0.339278280066091,11,7.5,1.6485212830263376,11,11.0,1.9273005616164665
51,No,Travel_Rarely,632,632,-0.42250769624155826,Sales,21,4,Marketing,3,Male,71,71,0.25130287573388865,3,2,Sales Executive,4,Single,5441,5441,-0.22556096868008232,0,8423,8423,-0.8275190297244692,0,0.0,-1.078137537747532,Yes,22,4,4,0,11,11.0,-0.035933643774936005,2,1,3.0,10,10,0.48834154121171225,0.9090909090909091,7,7.0,0.7647373736526294,1,1.0,-0.3685898527395261,0,0.0,-1.1555414685244687
30,No,Travel_Rarely,1334,1334,1.3172300222977327,Sales,4,2,Medical,3,Female,63,63,-0.14221534226014118,2,2,Sales Executive,2,Divorced,5209,5209,-0.2748392460068418,0,19760,19760,0.7652515213652683,1,1.0,-0.6778187248056703,Yes,12,3,2,3,11,11.0,-0.035933643774936005,4,2,2.25,11,11,0.6515662036736872,1.0,8,8.0,1.0407412870823096,2,2.0,-0.058265062621700905,7,7.0,0.8062670961106719
46,No,Travel_Frequently,638,638,-0.4076381430916498,Research & Development,1,3,Medical,3,Male,40,40,-1.273580218992977,2,3,Healthcare Representative,1,Married,10673,10673,0.8857491475854579,0,3142,3142,-1.5694632195723042,2,2.0,-0.27749991186380857,Yes,13,3,3,1,21,21.0,1.2492842710433718,5,2,2.25,10,10,0.48834154121171225,0.47619047619047616,9,9.0,1.3167452005119897,9,7.5,1.6485212830263376,5,5.0,0.2457503633577746
32,No,Travel_Rarely,1093,1093,0.7199696374430757,Sales,6,4,Medical,2,Male,87,87,1.0383393117219484,3,2,Sales Executive,3,Single,5010,5010,-0.31710811319660526,0,24301,24301,1.4032307991723159,1,1.0,-0.6778187248056703,No,16,3,1,0,12,12.0,0.09258814770689477,0,3,2.25,11,11,0.6515662036736872,0.9166666666666666,8,8.0,1.0407412870823096,5,5.0,0.8727093077317748,7,7.0,0.8062670961106719
54,No,Travel_Rarely,1217,1217,1.0272737358745174,Research & Development,2,4,Technical Degree,1,Female,60,60,-0.28978467400790237,3,3,Research Director,3,Married,13549,13549,1.4966298613430444,0,24001,24001,1.3610828618584832,9,8.5,2.324572372258293,No,12,3,1,1,16,16.0,0.6066753136342179,5,1,1.5,4,4,-0.4910064335601377,0.25,3,3.0,-0.339278280066091,0,0.0,-0.6789146428573514,3,3.0,-0.31476636939512276
24,No,Travel_Rarely,1353,1353,1.364316940605776,Sales,3,2,Other,1,Female,33,33,-1.617908659737753,3,2,Sales Executive,3,Married,4999,4999,-0.31944458324227054,0,17519,17519,0.4504064296309381,0,0.0,-1.078137537747532,No,21,4,1,1,4,4.0,-0.9355861841477514,2,2,1.75,3,3,-0.6542310960221126,0.75,2,2.0,-0.6152821934957711,0,0.0,-0.6789146428573514,2,2.0,-0.5950247357715714
28,No,Non-Travel,120,120,-1.6913762317004144,Sales,4,3,Medical,2,Male,43,43,-1.1260108872452157,3,2,Sales Executive,3,Married,4221,4221,-0.4846967373811448,0,8863,8863,-0.7657020549975146,1,1.0,-0.6778187248056703,No,15,3,2,0,5,5.0,-0.8070643926659207,3,4,2.75,5,5,-0.32778177109816264,1.0,4,4.0,-0.06327436663641088,0,0.0,-0.6789146428573514,4,4.0,-0.03450800301867408
58,No,Travel_Rarely,682,682,-0.2985947533256544,Sales,10,4,Medical,4,Male,37,37,-1.4211495507407381,3,4,Sales Executive,3,Single,13872,13872,1.5652371181384899,0,24409,24409,1.4184040566052956,0,0.0,-1.078137537747532,No,13,3,3,0,38,28.5,2.2131977071571027,1,2,3.0,37,18,1.794138840907512,0.9736842105263158,10,10.0,1.5927491139416698,1,1.0,-0.3685898527395261,8,8.0,1.0865254624871206
44,No,Non-Travel,489,489,-0.7768987129810434,Research & Development,23,3,Medical,2,Male,67,67,0.05454376673687373,3,2,Laboratory Technician,2,Married,2042,2042,-0.9475302127906655,0,25043,25043,1.507476697461862,4,4.0,0.5231377140199149,No,12,3,3,1,17,17.0,0.7351971051160486,3,4,2.75,3,3,-0.6542310960221126,0.17647058823529413,2,2.0,-0.6152821934957711,1,1.0,-0.3685898527395261,2,2.0,-0.5950247357715714
37,Yes,Travel_Rarely,807,807,0.01118760396410542,Human Resources,6,4,Human Resources,3,Male,63,63,-0.14221534226014118,3,1,Human Resources,1,Divorced,2073,2073,-0.940945615389245,0,23648,23648,1.31148878895254,4,4.0,0.5231377140199149,Yes,22,4,4,0,7,7.0,-0.5500208097022591,3,3,2.75,3,3,-0.6542310960221126,0.42857142857142855,2,2.0,-0.6152821934957711,0,0.0,-0.6789146428573514,2,2.0,-0.5950247357715714
32,No,Travel_Rarely,827,827,0.06075278113046698,Research & Development,1,1,Life Sciences,4,Male,71,71,0.25130287573388865,3,1,Research Scientist,1,Single,2956,2956,-0.7533907926326564,0,15178,15178,0.1215120254586636,1,1.0,-0.6778187248056703,No,13,3,4,0,1,1.0,-1.3211515585932438,2,3,3.0,1,1,-0.9806804209460626,1.0,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
20,Yes,Travel_Frequently,871,871,0.16979617089646243,Research & Development,6,3,Life Sciences,4,Female,66,66,0.005353989487620002,2,1,Laboratory Technician,4,Single,2926,2926,-0.759762983666289,0,19783,19783,0.7684828632259955,1,1.0,-0.6778187248056703,Yes,18,3,2,0,1,1.0,-1.3211515585932438,5,3,3.25,1,1,-0.9806804209460626,1.0,0,0.0,-1.1672900203551313,1,1.0,-0.3685898527395261,0,0.0,-1.1555414685244687
34,No,Travel_Rarely,665,665,-0.3407251539170617,Research & Development,6,4,Other,1,Female,41,41,-1.2243904417437232,3,2,Research Scientist,3,Single,4809,4809,-0.3598017931219442,0,12482,12482,-0.2572574378683129,1,1.0,-0.6778187248056703,No,14,3,3,0,16,16.0,0.6066753136342179,3,3,2.5,16,16,1.4676895159835621,1.0,13,13.0,2.42076085423071,2,2.0,-0.058265062621700905,10,10.0,1.6470421952400178
37,No,Non-Travel,1040,1040,0.5886219179522176,Research & Development,2,2,Life Sciences,3,Male,100,100,1.6778064159622468,2,2,Healthcare Representative,4,Divorced,5163,5163,-0.2846099389250785,0,15850,15850,0.21592340504164884,5,5.0,0.9234565269617766,No,14,3,4,1,17,17.0,0.7351971051160486,2,4,3.75,1,1,-0.9806804209460626,0.058823529411764705,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
59,No,Non-Travel,1420,1420,1.5303602841130874,Human Resources,2,4,Human Resources,3,Female,32,32,-1.6670984369870068,2,5,Manager,4,Married,18844,16581,2.140645968475521,1,21922,21922,1.0689976562736225,9,8.5,2.324572372258293,No,21,4,4,1,30,28.5,2.2131977071571027,3,3,3.5,3,3,-0.6542310960221126,0.1,2,2.0,-0.6152821934957711,2,2.0,-0.058265062621700905,2,2.0,-0.5950247357715714
50,No,Travel_Frequently,1115,1115,0.7744913323260735,Research & Development,1,3,Life Sciences,1,Female,73,73,0.3496824302323961,3,5,Research Director,2,Married,18172,16581,2.140645968475521,1,9755,9755,-0.6403821880510521,3,3.0,0.12281890107805317,Yes,19,3,1,0,28,28.0,2.1489368114161875,1,2,1.5,8,8,0.1618922162877623,0.2857142857142857,3,3.0,-0.339278280066091,0,0.0,-0.6789146428573514,7,7.0,0.8062670961106719
25,Yes,Travel_Rarely,240,240,-1.3939851687022449,Sales,5,3,Marketing,3,Male,46,46,-0.9784415554974546,2,2,Sales Executive,3,Single,5744,5744,-0.16120183924039222,0,26959,26959,1.7766615237728736,1,1.0,-0.6778187248056703,Yes,11,3,4,0,6,6.0,-0.6785426011840899,1,3,3.25,6,6,-0.1645571086361877,1.0,4,4.0,-0.06327436663641088,0,0.0,-0.6789146428573514,3,3.0,-0.31476636939512276
25,No,Travel_Rarely,1280,1280,1.1834040439485565,Research & Development,7,1,Medical,4,Male,64,64,-0.09302556501088746,2,1,Research Scientist,4,Married,2889,2889,-0.7676220192744361,0,26897,26897,1.767950950061348,1,1.0,-0.6778187248056703,No,11,3,3,2,2,2.0,-1.192629767111413,2,3,3.5,2,2,-0.8174557584840876,1.0,2,2.0,-0.6152821934957711,2,2.0,-0.058265062621700905,1,1.0,-0.8752831021480201
22,No,Travel_Rarely,534,534,-0.6653770643567299,Research & Development,15,3,Medical,2,Female,59,59,-0.3389744512571561,3,1,Laboratory Technician,4,Single,2871,2871,-0.7714453338946157,0,23785,23785,1.3307363469925235,1,1.0,-0.6778187248056703,No,15,3,3,0,1,1.0,-1.3211515585932438,5,3,3.0,0,0,-1.1439050834080375,0.0,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
51,No,Travel_Frequently,1456,1456,1.6195776030125382,Research & Development,1,4,Medical,1,Female,30,30,-1.7654779914855143,2,3,Healthcare Representative,1,Single,7484,7484,0.20838524071030348,0,25796,25796,1.6132680201195821,3,3.0,0.12281890107805317,No,20,4,3,0,23,23.0,1.5063278540070333,1,2,1.75,13,13,0.9780155285976372,0.5652173913043478,12,12.0,2.14475694080103,12,7.5,1.6485212830263376,8,8.0,1.0865254624871206
