Age,BusinessTravel,DailyRate_capped,DailyRate_z,Department,DistanceFromHome,Education,EducationField,Gender,HourlyRate_capped,HourlyRate_z,JobInvolvement,JobLevel,JobRole,MaritalStatus,MonthlyIncome_capped,MonthlyIncome_z,MonthlyRate_capped,MonthlyRate_z,NumCompaniesWorked_capped,NumCompaniesWorked_z,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears_capped,TotalWorkingYears_z,TrainingTimesLastYear,WorkLifeBalance,SatisfactionIndex,YearsAtCompany_capped,YearsAtCompany_z,TenureRatio,YearsInCurrentRole_capped,YearsInCurrentRole_z,YearsSinceLastPromotion_capped,YearsSinceLastPromotion_z,YearsWithCurrManager_capped,YearsWithCurrManager_z
32,Travel_Rarely,827,0.06075278113046698,Research & Development,1,1,Life Sciences,Male,71,0.25130287573388865,3,1,Research Scientist,Single,2956,-0.7533907926326564,15178,0.1215120254586636,1.0,-0.6778187248056703,No,13,3,0,1.0,-1.3211515585932438,2,3,3.0,1,-0.9806804209460626,1.0,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
20,Travel_Frequently,871,0.16979617089646243,Research & Development,6,3,Life Sciences,Female,66,0.005353989487620002,2,1,Laboratory Technician,Single,2926,-0.759762983666289,19783,0.7684828632259955,1.0,-0.6778187248056703,Yes,18,3,0,1.0,-1.3211515585932438,5,3,3.25,1,-0.9806804209460626,1.0,0.0,-1.1672900203551313,1.0,-0.3685898527395261,0.0,-1.1555414685244687
34,Travel_Rarely,665,-0.3407251539170617,Research & Development,6,4,Other,Female,41,-1.2243904417437232,3,2,Research Scientist,Single,4809,-0.3598017931219442,12482,-0.2572574378683129,1.0,-0.6778187248056703,No,14,3,0,16.0,0.6066753136342179,3,3,2.5,16,1.4676895159835621,1.0,13.0,2.42076085423071,2.0,-0.058265062621700905,10.0,1.6470421952400178
59,Non-Travel,1420,1.5303602841130874,Human Resources,2,4,Human Resources,Female,32,-1.6670984369870068,2,5,Manager,Married,16581,2.140645968475521,21922,1.0689976562736225,8.5,2.324572372258293,No,21,4,1,28.5,2.2131977071571027,3,3,3.5,3,-0.6542310960221126,0.1,2.0,-0.6152821934957711,2.0,-0.058265062621700905,2.0,-0.5950247357715714
50,Travel_Frequently,1115,0.7744913323260735,Research & Development,1,3,Life Sciences,Female,73,0.3496824302323961,3,5,Research Director,Married,16581,2.140645968475521,9755,-0.6403821880510521,3.0,0.12281890107805317,Yes,19,3,0,28.0,2.1489368114161875,1,2,1.5,8,0.1618922162877623,0.2857142857142857,3.0,-0.339278280066091,0.0,-0.6789146428573514,7.0,0.8062670961106719
25,Travel_Rarely,1280,1.1834040439485565,Research & Development,7,1,Medical,Male,64,-0.09302556501088746,2,1,Research Scientist,Married,2889,-0.7676220192744361,26897,1.767950950061348,1.0,-0.6778187248056703,No,11,3,2,2.0,-1.192629767111413,2,3,3.5,2,-0.8174557584840876,1.0,2.0,-0.6152821934957711,2.0,-0.058265062621700905,1.0,-0.8752831021480201
22,Travel_Rarely,534,-0.6653770643567299,Research & Development,15,3,Medical,Female,59,-0.3389744512571561,3,1,Laboratory Technician,Single,2871,-0.7714453338946157,23785,1.3307363469925235,1.0,-0.6778187248056703,No,15,3,0,1.0,-1.3211515585932438,5,3,3.0,0,-1.1439050834080375,0.0,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
34,Travel_Frequently,658,-0.35807296592528826,Research & Development,7,3,Life Sciences,Male,66,0.005353989487620002,1,2,Laboratory Technician,Single,6074,-0.09110773787043269,22887,1.2045735212997843,1.0,-0.6778187248056703,Yes,24,4,0,9.0,-0.29297722673859755,3,3,2.75,9,0.32511687874973727,1.0,7.0,0.7647373736526294,0.0,-0.6789146428573514,6.0,0.5260087297342232
54,Non-Travel,142,-1.6368545368174165,Human Resources,26,3,Human Resources,Female,30,-1.7654779914855143,4,4,Manager,Single,16581,2.140645968475521,13871,-0.0621124881052675,2.0,-0.27749991186380857,Yes,12,3,0,23.0,1.5063278540070333,3,3,3.5,5,-0.32778177109816264,0.21739130434782608,3.0,-0.339278280066091,4.0,0.5623845176139496,4.0,-0.03450800301867408
34,Travel_Rarely,1031,0.5663175882273549,Research & Development,6,4,Life Sciences,Female,45,-1.0276313327467084,2,2,Research Scientist,Divorced,4505,-0.4243733289294221,15000,0.09650424931912287,6.0,1.3237753399036383,No,15,3,1,12.0,0.09258814770689477,3,3,2.75,1,-0.9806804209460626,0.08333333333333333,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
34,Travel_Rarely,1354,1.3667951994640941,Research & Development,5,3,Medical,Female,45,-1.0276313327467084,2,3,Manager,Single,11631,1.0892344479261282,5615,-1.2220237229819433,2.0,-0.27749991186380857,No,12,3,0,14.0,0.3496317306705563,6,3,2.75,11,0.6515662036736872,0.7857142857142857,10.0,1.5927491139416698,5.0,0.8727093077317748,8.0,1.0865254624871206
36,Travel_Frequently,1467,1.646838450454037,Sales,11,2,Technical Degree,Female,92,1.284288197968217,3,3,Sales Executive,Married,9738,0.6871491937039058,22952,1.213705574384448,0.0,-1.078137537747532,No,14,3,1,10.0,-0.16445543525676679,6,3,3.0,9,0.32511687874973727,0.9,7.0,0.7647373736526294,2.0,-0.058265062621700905,8.0,1.0865254624871206
43,Travel_Frequently,394,-1.0123333045212608,Sales,26,2,Life Sciences,Male,92,1.284288197968217,3,4,Manager,Married,16581,2.140645968475521,19494,0.7278803502803366,1.0,-0.6778187248056703,Yes,12,3,2,25.0,1.7633714369706948,3,4,3.75,18,1.794138840907512,1.0,12.0,2.14475694080103,4.0,0.5623845176139496,12.0,2.207558927992915
30,Travel_Frequently,1312,1.2627083274147348,Research & Development,23,3,Life Sciences,Male,96,1.481047306965232,1,1,Research Scientist,Divorced,2613,-0.8262461767838567,22310,1.1235089885328462,1.0,-0.6778187248056703,No,25,4,3,10.0,-0.16445543525676679,2,2,2.25,10,0.48834154121171225,1.0,7.0,0.7647373736526294,0.0,-0.6789146428573514,9.0,1.3667838288635692
33,Non-Travel,750,-0.13007315096002503,Sales,22,2,Marketing,Male,95,1.4318575297159781,3,2,Sales Executive,Married,6146,-0.07581447938971425,15480,0.16394094902125517,0.0,-1.078137537747532,No,13,3,1,8.0,-0.42149901822042835,2,4,2.5,7,-0.0013324461742127045,0.875,7.0,0.7647373736526294,0.0,-0.6789146428573514,7.0,0.8062670961106719
56,Travel_Rarely,441,-0.8958551381803112,Research & Development,14,4,Life Sciences,Female,72,0.30049265298314237,3,1,Research Scientist,Married,4963,-0.3270912124826298,4510,-1.377268625421227,8.5,2.324572372258293,Yes,18,3,3,7.0,-0.5500208097022591,2,3,2.0,5,-0.32778177109816264,0.7142857142857143,4.0,-0.06327436663641088,4.0,0.5623845176139496,3.0,-0.31476636939512276
31,Travel_Rarely,249,-1.3716808389773822,Sales,6,4,Life Sciences,Male,76,0.4972517619801573,1,2,Sales Executive,Married,6172,-0.07029191382723259,20739,0.9027942901327423,4.0,0.5231377140199149,Yes,18,3,0,12.0,0.09258814770689477,3,2,2.25,7,-0.0013324461742127045,0.5833333333333334,7.0,0.7647373736526294,7.0,1.493358887967425,7.0,0.8062670961106719
58,Travel_Rarely,147,-1.6244632425258263,Research & Development,23,4,Medical,Female,94,1.3826677524667244,3,3,Healthcare Representative,Married,10312,0.8090704488140779,3465,-1.5240839403977442,1.0,-0.6778187248056703,No,12,3,1,28.5,2.2131977071571027,3,2,3.5,18,1.794138840907512,1.0,10.0,1.5927491139416698,7.5,1.6485212830263376,6.0,0.5260087297342232
19,Travel_Rarely,528,-0.6802466175066384,Sales,22,1,Marketing,Male,50,-0.7816824465004397,3,1,Sales Representative,Single,1675,-1.025483349768772,26820,1.757132979484131,1.0,-0.6778187248056703,Yes,19,3,0,0.0,-1.4496733500750745,2,2,3.25,0,-1.1439050834080375,0.0,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
22,Travel_Rarely,594,-0.5166815328576453,Research & Development,2,1,Technical Degree,Male,100,1.6778064159622468,3,1,Laboratory Technician,Married,2523,-0.8453627498847548,19299,0.7004841910263454,0.0,-1.078137537747532,No,14,3,1,3.0,-1.0641079756295821,2,3,3.25,2,-0.8174557584840876,0.6666666666666666,1.0,-0.8912861069254512,2.0,-0.058265062621700905,1.0,-0.8752831021480201
50,Travel_Frequently,809,0.016144121680741575,Sales,12,3,Marketing,Female,77,0.5464415392294111,3,3,Sales Executive,Single,9208,0.5745738187763951,6645,-1.0773158048711176,4.0,0.5231377140199149,No,11,3,0,16.0,0.6066753136342179,3,3,3.5,2,-0.8174557584840876,0.125,2.0,-0.6152821934957711,2.0,-0.058265062621700905,1.0,-0.8752831021480201
26,Travel_Rarely,1355,1.3692734583224122,Human Resources,25,1,Life Sciences,Female,61,-0.24059489675864865,3,1,Human Resources,Married,2942,-0.7563644817816849,8916,-0.7582559194054042,1.0,-0.6778187248056703,No,23,4,1,8.0,-0.42149901822042835,3,3,3.25,8,0.1618922162877623,1.0,7.0,0.7647373736526294,5.0,0.8727093077317748,7.0,0.8062670961106719
36,Travel_Rarely,216,-1.453463381301879,Research & Development,6,2,Medical,Male,84,0.8907699799741872,3,2,Manufacturing Director,Divorced,4941,-0.3317641525739604,2819,-1.614842498746864,6.0,1.3237753399036383,No,20,4,2,7.0,-0.5500208097022591,0,3,2.75,3,-0.6542310960221126,0.42857142857142855,2.0,-0.6152821934957711,0.0,-0.6789146428573514,1.0,-0.8752831021480201
51,Travel_Frequently,1150,0.8612303923672062,Research & Development,8,4,Life Sciences,Male,53,-0.6341131147526785,1,3,Manufacturing Director,Single,10650,0.8808638011263394,25150,1.5225094617704624,2.0,-0.27749991186380857,No,15,3,0,18.0,0.8637188965978794,2,3,3.0,4,-0.4910064335601377,0.2222222222222222,2.0,-0.6152821934957711,0.0,-0.6789146428573514,3.0,-0.31476636939512276
39,Travel_Rarely,1329,1.3048387280061422,Sales,4,4,Life Sciences,Female,47,-0.9292517782482008,2,2,Sales Executive,Married,5902,-0.12764163312992674,14590,0.03890206832355152,4.0,0.5231377140199149,No,14,3,1,17.0,0.7351971051160486,1,4,3.5,15,1.3044648535215873,0.8823529411764706,11.0,1.8687530273713497,5.0,0.8727093077317748,9.0,1.3667838288635692
25,Travel_Rarely,959,0.38788295042845333,Sales,28,3,Life Sciences,Male,41,-1.2243904417437232,2,2,Sales Executive,Married,8639,0.45371459550516186,24835,1.478254127590938,2.0,-0.27749991186380857,No,18,3,0,6.0,-0.6785426011840899,3,3,2.75,2,-0.8174557584840876,0.3333333333333333,2.0,-0.6152821934957711,2.0,-0.058265062621700905,2.0,-0.5950247357715714
32,Travel_Rarely,1033,0.5712741059439911,Research & Development,9,3,Medical,Female,41,-1.2243904417437232,3,1,Laboratory Technician,Single,4200,-0.4891572711046877,10224,-0.5744909127170936,7.0,1.7240941528455003,No,22,4,0,10.0,-0.16445543525676679,2,4,1.75,5,-0.32778177109816264,0.5,4.0,-0.06327436663641088,0.0,-0.6789146428573514,4.0,-0.03450800301867408
45,Travel_Rarely,1316,1.2726213628480072,Research & Development,29,3,Medical,Male,83,0.8415802027249334,3,1,Research Scientist,Single,3452,-0.6480372342099293,9752,-0.6408036674241904,5.0,0.9234565269617766,No,13,3,0,9.0,-0.29297722673859755,2,2,2.75,6,-0.1645571086361877,0.6666666666666666,5.0,0.21272954679326922,0.0,-0.6789146428573514,3.0,-0.31476636939512276
30,Travel_Rarely,438,-0.9032899147552654,Research & Development,18,3,Life Sciences,Female,75,0.4480619847309036,3,1,Research Scientist,Single,2632,-0.8222104557958894,23910,1.348297987539954,1.0,-0.6778187248056703,No,14,3,0,5.0,-0.8070643926659207,4,2,2.25,5,-0.32778177109816264,1.0,4.0,-0.06327436663641088,0.0,-0.6789146428573514,4.0,-0.03450800301867408
32,Travel_Frequently,689,-0.28124694131742783,Sales,9,2,Medical,Male,35,-1.5195291052392457,1,2,Sales Executive,Divorced,4668,-0.38975109098001787,22812,1.1940365369713262,0.0,-1.078137537747532,No,17,3,3,9.0,-0.29297722673859755,2,4,4.0,8,0.1618922162877623,0.8888888888888888,7.0,0.7647373736526294,0.0,-0.6789146428573514,7.0,0.8062670961106719
30,Travel_Rarely,201,-1.4906372641766499,Research & Development,5,3,Technical Degree,Female,84,0.8907699799741872,3,1,Research Scientist,Divorced,3204,-0.7007140134212928,10415,-0.5476567259606201,5.0,0.9234565269617766,No,14,3,1,8.0,-0.42149901822042835,3,3,3.0,3,-0.6542310960221126,0.375,2.0,-0.6152821934957711,2.0,-0.058265062621700905,2.0,-0.5950247357715714
41,Travel_Frequently,857,0.13510054688000933,Research & Development,10,3,Life Sciences,Male,91,1.2350984207189633,2,4,Manager,Divorced,16581,2.140645968475521,12888,-0.2002172293702593,4.0,0.5231377140199149,No,13,3,1,21.0,1.2492842710433718,2,2,2.25,7,-0.0013324461742127045,0.3333333333333333,6.0,0.48873346022294933,7.0,1.493358887967425,7.0,0.8062670961106719
41,Travel_Rarely,933,0.32344822011218327,Research & Development,9,4,Life Sciences,Male,94,1.3826677524667244,3,1,Laboratory Technician,Married,2238,-0.9058985647042653,6961,-1.032919977567214,2.0,-0.27749991186380857,No,21,4,1,7.0,-0.5500208097022591,2,3,2.75,5,-0.32778177109816264,0.7142857142857143,0.0,-1.1672900203551313,1.0,-0.3685898527395261,4.0,-0.03450800301867408
35,Travel_Rarely,662,-0.34815993049201593,Sales,1,5,Marketing,Male,94,1.3826677524667244,3,3,Sales Executive,Married,7295,0.16824043719841758,11439,-0.4037917665960712,1.0,-0.6778187248056703,No,13,3,2,10.0,-0.16445543525676679,3,3,2.25,10,0.48834154121171225,1.0,8.0,1.0407412870823096,0.0,-0.6789146428573514,6.0,0.5260087297342232
32,Travel_Frequently,967,0.4077090212949979,Sales,8,3,Marketing,Female,43,-1.1260108872452157,3,3,Sales Executive,Single,8998,0.5299684815409663,15589,0.1792546995786144,1.0,-0.6778187248056703,No,14,3,0,9.0,-0.29297722673859755,2,3,3.25,9,0.32511687874973727,1.0,8.0,1.0407412870823096,3.0,0.2520597274961243,7.0,0.8062670961106719
51,Travel_Rarely,1169,0.9083173106752497,Research & Development,7,4,Medical,Male,34,-1.5687188824884994,2,2,Manufacturing Director,Married,6132,-0.07878816853874283,13983,-0.04637725817476997,2.0,-0.27749991186380857,No,17,3,0,10.0,-0.16445543525676679,2,3,2.75,1,-0.9806804209460626,0.1,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
40,Travel_Rarely,630,-0.42746421395819445,Sales,4,4,Marketing,Male,67,0.05454376673687373,2,3,Sales Executive,Married,10855,0.9244071065228294,8552,-0.8093954166795212,7.0,1.7240941528455003,No,11,3,1,15.0,0.4781535221523871,2,2,2.5,12,0.8147908661356622,0.8,11.0,1.8687530273713497,2.0,-0.058265062621700905,11.0,1.9273005616164665
34,Travel_Frequently,303,-1.237854860628206,Sales,2,4,Marketing,Female,75,0.4480619847309036,3,1,Sales Representative,Married,2231,-0.9073854092787795,11314,-0.4213534071435015,6.0,1.3237753399036383,No,18,3,1,6.0,-0.6785426011840899,3,3,3.25,4,-0.4910064335601377,0.6666666666666666,3.0,-0.339278280066091,1.0,-0.3685898527395261,2.0,-0.5950247357715714
22,Travel_Rarely,1256,1.1239258313489224,Research & Development,19,1,Medical,Male,80,0.6940108709771722,3,1,Research Scientist,Married,2323,-0.8878440234423061,11992,-0.3260990688142396,1.0,-0.6778187248056703,No,24,4,2,2.0,-1.192629767111413,6,3,2.75,2,-0.8174557584840876,1.0,2.0,-0.6152821934957711,2.0,-0.058265062621700905,2.0,-0.5950247357715714
28,Travel_Rarely,440,-0.8983333970386292,Research & Development,21,3,Medical,Male,42,-1.1752006644944695,3,1,Research Scientist,Married,2713,-0.8050055400050811,6672,-1.0735224905128726,1.0,-0.6778187248056703,No,11,3,1,5.0,-0.8070643926659207,2,1,2.75,5,-0.32778177109816264,1.0,2.0,-0.6152821934957711,0.0,-0.6789146428573514,2.0,-0.5950247357715714
57,Travel_Rarely,334,-1.1610288360203456,Research & Development,24,2,Life Sciences,Male,83,0.8415802027249334,4,3,Healthcare Representative,Divorced,9439,0.6236396897353668,23402,1.276927480355197,3.0,0.12281890107805317,Yes,16,3,1,12.0,0.09258814770689477,2,1,2.5,5,-0.32778177109816264,0.4166666666666667,3.0,-0.339278280066091,1.0,-0.3685898527395261,4.0,-0.03450800301867408
27,Non-Travel,1450,1.6047080498626296,Research & Development,3,3,Medical,Male,79,0.6448210937279185,2,1,Research Scientist,Divorced,2566,-0.8362292760698813,25326,1.5472362516612441,1.0,-0.6778187248056703,Yes,15,3,1,1.0,-1.3211515585932438,2,2,3.0,1,-0.9806804209460626,1.0,1.0,-0.8912861069254512,0.0,-0.6789146428573514,1.0,-0.8752831021480201
50,Travel_Rarely,1452,1.6096645675792658,Research & Development,11,3,Life Sciences,Female,53,-0.6341131147526785,3,5,Manager,Single,16581,2.140645968475521,17053,0.38493663367011793,3.0,0.12281890107805317,No,15,3,0,21.0,1.2492842710433718,5,3,2.5,5,-0.32778177109816264,0.23809523809523808,4.0,-0.06327436663641088,4.0,0.5623845176139496,4.0,-0.03450800301867408
41,Travel_Rarely,465,-0.8363769255806773,Research & Development,14,3,Life Sciences,Male,56,-0.4865437830049173,3,1,Research Scientist,Divorced,2451,-0.8606560083654732,4609,-1.3633598061076622,4.0,0.5231377140199149,No,12,3,1,13.0,0.22110993918872554,2,3,2.0,9,0.32511687874973727,0.6923076923076923,8.0,1.0407412870823096,1.0,-0.3685898527395261,8.0,1.0865254624871206
30,Travel_Rarely,1339,1.329621316589323,Sales,5,3,Life Sciences,Female,41,-1.2243904417437232,3,3,Sales Executive,Married,9419,0.6193915623796117,8053,-0.8795014857448629,2.0,-0.27749991186380857,No,12,3,1,12.0,0.09258814770689477,2,3,3.0,10,0.48834154121171225,0.8333333333333334,9.0,1.3167452005119897,7.0,1.493358887967425,4.0,-0.03450800301867408
38,Travel_Rarely,702,-0.2490295761592928,Sales,1,4,Life Sciences,Female,59,-0.3389744512571561,2,2,Sales Executive,Single,8686,0.4636976947911864,12930,-0.19431651814632273,4.0,0.5231377140199149,No,22,4,0,12.0,0.09258814770689477,2,4,3.0,8,0.1618922162877623,0.6666666666666666,3.0,-0.339278280066091,0.0,-0.6789146428573514,7.0,0.8062670961106719
32,Travel_Rarely,120,-1.6913762317004144,Research & Development,6,5,Life Sciences,Male,43,-1.1260108872452157,3,1,Research Scientist,Single,3038,-0.7359734704740604,12430,-0.26456308033604387,3.0,0.12281890107805317,No,20,4,0,8.0,-0.42149901822042835,2,3,2.5,5,-0.32778177109816264,0.625,4.0,-0.06327436663641088,1.0,-0.3685898527395261,4.0,-0.03450800301867408
19,Travel_Frequently,602,-0.4968554619911006,Sales,1,1,Technical Degree,Female,100,1.6778064159622468,1,1,Sales Representative,Single,2325,-0.8874192107067305,20989,0.9379175712276029,0.0,-1.078137537747532,No,21,4,0,1.0,-1.3211515585932438,5,4,2.25,0,-1.1439050834080375,0.0,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
36,Travel_Frequently,1480,1.679055815612172,Research & Development,3,2,Medical,Male,30,-1.7654779914855143,3,1,Laboratory Technician,Single,2088,-0.9377595198724287,15062,0.10521482303064829,4.0,0.5231377140199149,No,12,3,0,13.0,0.22110993918872554,3,2,2.75,8,0.1618922162877623,0.6153846153846154,7.0,0.7647373736526294,7.0,1.493358887967425,2.0,-0.5950247357715714
56,Travel_Rarely,713,-0.22176872871779393,Research & Development,8,3,Life Sciences,Female,67,0.05454376673687373,3,1,Research Scientist,Divorced,4257,-0.47705010814078563,13939,-0.052558955647465426,4.0,0.5231377140199149,Yes,18,3,1,19.0,0.9922406880797102,3,3,2.5,2,-0.8174557584840876,0.10526315789473684,2.0,-0.6152821934957711,2.0,-0.058265062621700905,2.0,-0.5950247357715714
33,Travel_Rarely,134,-1.6566806076839613,Research & Development,2,3,Life Sciences,Male,90,1.1859086434697095,3,1,Research Scientist,Single,2500,-0.8502480963438732,10515,-0.5336074135226759,0.0,-1.078137537747532,No,14,3,0,4.0,-0.9355861841477514,2,4,3.0,3,-0.6542310960221126,0.75,1.0,-0.8912861069254512,0.0,-0.6789146428573514,2.0,-0.5950247357715714
19,Travel_Rarely,303,-1.237854860628206,Research & Development,2,3,Life Sciences,Male,47,-0.9292517782482008,2,1,Laboratory Technician,Single,1102,-1.1471921985111562,9241,-0.7125956539820855,1.0,-0.6778187248056703,No,22,4,0,1.0,-1.3211515585932438,3,2,2.75,1,-0.9806804209460626,1.0,0.0,-1.1672900203551313,1.0,-0.3685898527395261,0.0,-1.1555414685244687
46,Travel_Rarely,526,-0.6852031352232746,Sales,1,2,Marketing,Female,92,1.284288197968217,3,3,Sales Executive,Divorced,10453,0.8390197466721515,2137,-1.7106588095736437,1.0,-0.6778187248056703,No,25,4,3,24.0,1.6348496454888641,2,3,2.25,18,1.794138840907512,1.0,13.0,2.42076085423071,7.5,1.6485212830263376,7.0,0.8062670961106719
38,Travel_Rarely,1380,1.4312299297803643,Research & Development,9,2,Life Sciences,Female,75,0.4480619847309036,3,1,Laboratory Technician,Single,2288,-0.8952782463148775,6319,-1.1231165634188158,1.0,-0.6778187248056703,No,12,3,0,2.0,-1.192629767111413,3,3,3.25,2,-0.8174557584840876,1.0,2.0,-0.6152821934957711,2.0,-0.058265062621700905,1.0,-0.8752831021480201
34,Travel_Rarely,629,-0.4299424728165125,Research & Development,27,2,Medical,Female,95,1.4318575297159781,3,1,Research Scientist,Single,2311,-0.8903928998557591,5711,-1.2085363830415168,2.0,-0.27749991186380857,No,15,3,0,9.0,-0.29297722673859755,3,3,3.25,3,-0.6542310960221126,0.3333333333333333,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
41,Travel_Rarely,1356,1.3717517171807303,Sales,20,2,Marketing,Female,70,0.20211309848463493,3,1,Sales Representative,Single,3140,-0.7143080209597092,21728,1.0417419901440108,1.0,-0.6778187248056703,Yes,22,4,0,4.0,-0.9355861841477514,5,2,2.5,4,-0.4910064335601377,1.0,3.0,-0.339278280066091,0.0,-0.6789146428573514,2.0,-0.5950247357715714
50,Travel_Rarely,328,-1.1758983891702541,Research & Development,1,3,Medical,Male,86,0.9891495344726946,2,1,Laboratory Technician,Married,3690,-0.5974845186764434,3425,-1.529703665372922,2.0,-0.27749991186380857,No,15,3,1,5.0,-0.8070643926659207,2,2,3.0,3,-0.6542310960221126,0.6,2.0,-0.6152821934957711,0.0,-0.6789146428573514,2.0,-0.5950247357715714
33,Travel_Rarely,931,0.31849170239554714,Research & Development,14,3,Medical,Female,72,0.30049265298314237,3,1,Research Scientist,Married,2756,-0.7958720661902076,4673,-1.3543682461473778,1.0,-0.6778187248056703,No,13,3,1,8.0,-0.42149901822042835,5,3,3.25,8,0.1618922162877623,1.0,7.0,0.7647373736526294,1.0,-0.3685898527395261,6.0,0.5260087297342232
